wiki_operational_aircraft
"Name of aircraft
","Yearin service
","Country of origin
","Operator(s)if different from country of origin
","Categories
","Number Built
"
Avia B-534,1935,Czechoslovakia,"Czechoslovakia, Bulgaria, Nazi Germany, Greece, Slovakia
",Fighter,
Avia BH-33,1927,Czechoslovakia,"Yugoslavia
",Fighter,
Armstrong Whitworth Scimitar,1936,UK,"Norway
",Fighter,
Blériot-SPAD S.510,1936,France,,Fighter,
Boeing P-12,1930,US,"Brazil, China, Philippines, Thailand
",Fighter,
Bristol Bulldog,1929,UK,"Denmark, Finland
",Fighter,
Curtiss Hawk II,1932,US,"China
",Fighter,
Curtiss Hawk III,1933,US,"China, Thailand
",Fighter,
Fiat CR.30,1932,Italy,"Austria, China, Nazi Germany, Hungary, Italy
",Fighter,
Fiat CR.32,1934,Italy,"Italy, Hungary, China
",Fighter,
Fiat CR.42,1939,Italy,"Italy, Belgium, Croatia, Nazi Germany, Hungary
",Fighter,
Gloster Gamecock II/Kukko,1925,UK,"Finland
",Fighter,
Gloster Gauntlet,1935,UK,"UK, Denmark, Finland
",Fighter,
Gloster Gladiator/Sea Gladiator,1937,UK,"UK, Belgium, Finland, Greece, Iraq, Norway
",Fighter,
Grumman Goblin,1933,US,"Canada
",Fighter,
Grumman F3F carrier fighter,1936,US,,Fighter,
Hawker Demon,1931,UK,"UK, Australia
",Fighter,
Hawker Fury,1931,UK,"Yugoslavia, South Africa
",Fighter,
Hawker Nimrod carrier fighter,1933,UK,"Denmark
",Fighter,
Heinkel He 51,1935,Nazi Germany,"Nazi Germany, Bulgaria
",Fighter,
IMAM Ro.44 floatplane fighter,1937,Italy,,Fighter,
Kawasaki Ki-10,1935,Japan,,Fighter,
Kochyerigin DI-6,1934,USSR,,Fighter,
Koolhoven F.K.52,1939,Netherlands,"Netherlands, Finland
",Fighter,
Polikarpov I-5,1931,USSR,,Fighter,
Polikarpov I-15 & I-15bis,1934,USSR,"USSR, China, Finland
",Fighter,
Polikarpov I-153,1939,USSR,"USSR, China, Finland
",Fighter,
Ambrosini SAI.207,1942,Italy,,Fighter,
Ansaldo A.120,1925,Italy,"Italy, Lithuania
",Fighter,
Arsenal VG-33,1940,France,,Fighter,
Avia B-135,1941,Czechoslovakia,"Czechoslovakia, Bulgaria
",Fighter,
Bell P-39 Airacobra,1941,US,"US, Australia, France, UK, USSR
",Fighter,
Bell P-63 Kingcobra,1942,US,"US, USSR
",Fighter,
Bloch MB.150–157,1940,France,"France, Greece, Romania
",Fighter,
Boeing P-26 Peashooter,1933,US,"US, China, Philippines
",Fighter,
Breda Ba.27,1933,Italy,"China
",Fighter,
Brewster F2A Buffalo,1939,US,"US, Australia, Finland, Netherlands, New Zealand, UK
",Fighter,
CAC Boomerang,1943,Australia,,Fighter,
Caudron C.714,1940,France,"France, Finland, Poland
",Fighter,
Curtiss P-36 Hawk/Mohawk,1938,US,"US, Brazil, Finland, France, Netherlands, Norway, Thailand, UK
",Fighter,
Curtiss P-40 Warhawk/Tomahawk/Kittyhawk,1939,US,"US, Australia, Brazil, Canada, China, Finland, New Zealand, South Africa, UK, USSR
",Fighter,
Curtiss-Wright CW-21 Demon,1939,US,"China, Netherlands
",Fighter,
Dewoitine D.500/D.510,1935,France,"France, China
",Fighter,
Dewoitine D.520,1940,France,"France, Bulgaria, Italy
",Fighter,
Fiat G.50,1938,Italy,"Italy, Finland, Croatia
",Fighter,
Fiat G.55,1943,Italy,,Fighter,
Focke-Wulf Fw 190,1941,Nazi Germany,"Nazi Germany, Hungary, Romania
",Fighter,
Focke-Wulf Ta 152,1945,Nazi Germany,,Fighter,
Fokker D.XXI,1936,Netherlands,"Netherlands, Denmark, Finland
",Fighter,
Grumman F4F/FM Wildcat/Martlet,1940,US,"US, UK
",Fighter,
Grumman F6F Hellcat/Gannet,1943,US,"US, UK
",Fighter,
Grumman F8F Bearcat,1945,US,,Fighter,
Hawker Hurricane/Sea Hurricane,1937,UK,"UK, Belgium, Canada, Finland, France, Greece, India, New Zealand, USSR
",Fighter,
Hawker Tempest,1944,UK,"UK, New Zealand
",Fighter,
Hawker Typhoon,1940,UK,"UK, Canada, New Zealand
",Fighter,
Heinkel He 112,1937,Nazi Germany,"Nazi Germany, Hungary, Romania
",Fighter,
IAR 80/IAR 81,1941,Romania,,Fighter,
Ikarus IK-2,1935,Yugoslavia,"Yugoslavia, Croatia
",Fighter,
Kawanishi N1K/N1K-J,1943,Japan,,Fighter,
Kawasaki Ki-61,1942,Japan,,Fighter,
Kawasaki Ki-100,1945,Japan,,Fighter,
Koolhoven F.K.58,1940,Netherlands,"Netherlands, France
",Fighter,
Lavochkin-Gorbunov-Gudkov LaGG-1,1940,USSR,,Fighter,
Lavochkin-Gorbunov-Gudkov LaGG-3,1941,USSR,"USSR, Finland
",Fighter,
Lavochkin La-5,1942,USSR,,Fighter,
Lavochkin La-7,1944,USSR,,Fighter,
Loire 46,1936,France,,Fighter,
Macchi C.200,1939,Italy,,Fighter,
Macchi C.202,1941,Italy,"Italy, Croatia, Nazi Germany
",Fighter,
Macchi C.205,1943,Italy,"Italy, Croatia, Nazi Germany
",Fighter,
MÁVAG Héja,1941,Hungary,,Fighter,
Messerschmitt Bf 109,1937,Nazi Germany,"Nazi Germany, Bulgaria, Finland, Hungary, Italy, Romania, Yugoslavia
",Fighter,
Mikoyan-Gurevich MiG-1,1940,USSR,,Fighter,
Mikoyan-Gurevich MiG-3,1941,USSR,,Fighter,
Mitsubishi A5M,1936,Japan,,Fighter,
Mitsubishi A6M Zero,1940,Japan,,Fighter,
Mitsubishi J2M,1942,Japan,,Fighter,
Morane-Saulnier M.S.406,1939,France,"France, Croatia, Finland, Italy, Poland
",Fighter,
Nakajima A6M2-N floatplane fighter,1942,Japan,,Fighter,
Nakajima Ki-27,1937,Japan,"Japan, Manchukuo, Thailand
",Fighter,
Nakajima Ki-43,1941,Japan,"Japan, Manchukuo, Thailand
",Fighter,
Nakajima Ki-44,1942,Japan,,Fighter,
Nakajima Ki-84,1943,Japan,,Fighter,
North American P-51 Mustang,1942,US,"US, Australia, Canada, China, France, South Africa, UK, USSR
",Fighter,
Polikarpov I-16,1934,USSR,"USSR, China, Finland
",Fighter,
PZL P.7,1933,Poland,,Fighter,
PZL P.11,1934,Poland,"Poland, Romania
",Fighter,
PZL P.24,1936,Poland,"Poland, Bulgaria, Greece, Romania
",Fighter,
Reggiane Re.2000,1940,Italy,"Sweden, Hungary, Italy
",Fighter,
Reggiane Re.2001,1941,Italy,,Fighter,
Reggiane Re.2005,1943,Italy,"Italy, Nazi Germany
",Fighter,
Republic P-43 Lancer,1941,US,"US, Australia, China
",Fighter,
Republic P-47 Thunderbolt,1942,US,"US, Brazil, France, Mexico, UK, USSR
",Fighter,
Rogožarski IK-3,1940,Yugoslavia,,Fighter,
Seversky P-35,1937,US,"US, Philippines
",Fighter,
Supermarine Seafire,1942,UK,,Fighter,
Supermarine Spitfire,1938,UK,"UK, Australia, Canada, France, India, Italy, New Zealand, Norway, South Africa, US, USSR
",Fighter,
VL Myrsky,1943,Finland,,Fighter,
Vought F4U/FG Corsair,1942,US,"US, UK, New Zealand
",Fighter,
Vultee P-66 Vanguard,1941,US,"US, China
",Fighter,
Yakovlev Yak-1,1940,USSR,"USSR, France
",Fighter,
Yakovlev Yak-3,1944,USSR,"USSR, France
",Fighter,
Yakovlev Yak-7/Yak-7B,1942,USSR,"USSR, France
",Fighter,
Yakovlev Yak-9,1942,USSR,"USSR, France
",Fighter,
Bell YFM-1 Airacuda flying cruiser,1940,US,,Fighter,
Blackburn Roc turret fighter,1939,UK,,Fighter,
Blackburn Skua fighter/dive bomber,1938,UK,,Fighter,
Boulton Paul Defiant turret fighter,1939,UK,,Fighter,
Bristol Beaufighter,1940,UK,"UK, Australia, South Africa, US
",Fighter,
Bristol Blenheim night fighter,1937,UK,"UK, Canada
",Fighter,
de Havilland Mosquito night fighter/fighter bomber,1941,UK,"UK, Australia, Canada, New Zealand, US
",Fighter,
Dornier Do 215 night fighter,1939,Nazi Germany,"Nazi Germany, Hungary
",Fighter,
Dornier Do 217 night fighter,1941,Nazi Germany,"Nazi Germany, Italy
",Fighter,
Dornier Do 335,1944,Nazi Germany,,Fighter,
Douglas P-70 Havoc night fighter,1941,US,"US, UK
",Fighter,
Fairey Firefly ,1941,UK,,Fighter,
Fairey Fulmar,1940,UK,,Fighter,
Focke-Wulf Ta 154 night fighter,1944,Nazi Germany,,Fighter,
Fokker G.I,1939,Netherlands,,Fighter,
Grumman F7F Tigercat carrier night fighter,1944,US,,Fighter,
Heinkel He 219 night fighter,1943,Nazi Germany,,Fighter,
IMAM Ro.57,1943,Italy,,Fighter,
Junkers Ju 88 night fighter,1940,Nazi Germany,,Fighter,
Junkers Ju 388 night fighter,1944,Nazi Germany,,Fighter,
Kawasaki Ki-45 night fighter,1942,Japan,,Fighter,
Kawasaki Ki-102 twin-engine fighter,1945,Japan,,Fighter,
Lockheed P-38 Lightning,1941,US,"US, China
",Fighter,
Messerschmitt Bf 110,1937,Nazi Germany,"Nazi Germany, Croatia, Hungary, Italy, Iraq, Romania
",Fighter,
Messerschmitt Me 210,1943,Nazi Germany,"Nazi Germany, Hungary
",Fighter,
Messerschmitt Me 410,1943,Nazi Germany,,Fighter,
Mitsubishi Ki-109 bomber interceptor,1945,Japan,,Fighter,
Nakajima J1N night fighter/interceptor,1942,Japan,,Fighter,
Northrop P-61 Black Widow night fighter,1944,US,,Fighter,
Petlyakov Pe-3,1941,USSR,"USSR, Finland
",Fighter,
Potez 630,1938,France,"France, Greece, Romania
",Fighter,
Westland Welkin high altitude interceptor,1944,UK,,Fighter,
Westland Whirlwind,1940,UK,,Fighter,
Bell P-59 Airacomet,1944,US,,Fighter,
Gloster Meteor,1944,UK,,Fighter,
Heinkel He 162,1945,Nazi Germany,,Fighter,
Lockheed P-80 Shooting Star,1945,US,,Fighter,
Messerschmitt Me 163 rocket interceptor,1944,Nazi Germany,,Fighter,
Messerschmitt Me 262,1944,Nazi Germany,,Fighter,
Ryan FR Fireball mixed power carrier fighter,1945,US,,Fighter,
Amiot 143,1936,France,,Bomber and Attack,138
Amiot 354,1940,France,"France, Nazi Germany
",Bomber and Attack,ca. 86
Arado Ar 234 jet bomber,1944,Nazi Germany,,Bomber and Attack,214
Arkhangelsky Ar-2,1940,USSR,,Bomber and Attack,ca. 190
Armstrong Whitworth Whitley,1937,UK,,Bomber and Attack,"1,814"
Avia F.39,1932,Czechoslovakia,,Bomber and Attack,18
Avro Anson,1936,UK,"UK, Canada, Finland, Greece, Iraq
",Bomber and Attack,"11,020"
Avro Lancaster,1942,UK,"UK, Australia, Canada
",Bomber and Attack,"7,377"
Avro Manchester,1940,UK,,Bomber and Attack,202
Blackburn Botha,1939,UK,,Bomber and Attack,580
Bloch MB.131,1938,France,,Bomber and Attack,143
Bloch MB.170,1940,France,,Bomber and Attack,88
Bloch MB.200,1935,France,"France, Bulgaria, Czechoslovakia, Nazi Germany
",Bomber and Attack,332
Bloch MB.210,1937,France,,Bomber and Attack,ca. 300
Blohm & Voss BV 142 maritime patrol,1940,Nazi Germany,,Bomber and Attack,4
Boeing B-17 Flying Fortress,1940,US,"US, Canada, UK
",Bomber and Attack,"12,731"
Boeing B-29 Superfortress,1944,US,,Bomber and Attack,"3,970"
Breda Ba.88,1938,Italy,,Bomber and Attack,149
Bristol Beaufort,1940,UK,"UK, Australia, Canada, New Zealand, South Africa
",Bomber and Attack,"1,821"
Bristol Blenheim/Bolingbroke/Bisley,1937,UK,"UK, Canada, Finland, France, Greece, Yugoslavia
",Bomber and Attack,"4,422"
CANT Z.1007,1938,Italy,,Bomber and Attack,660
Caproni Ca.135,1937,Italy,"Italy, Hungary
",Bomber and Attack,ca. 140
Caproni Ca.309,1937,Italy,"Italy, Bulgaria
",Bomber and Attack,243
Caproni Ca.310-Ca.314,1938,Italy,"Italy, Croatia, France, Nazi Germany, Hungary, Norway, Yugoslavia
",Bomber and Attack,312
Consolidated B-24/LB-30/PB4Y-1 Liberator,1940,US,"US, Australia, Canada, UK
",Bomber and Attack,"18,188"
Consolidated B-32 Dominator,1942,US,,Bomber and Attack,118
Consolidated PB4Y-2 Privateer maritime patrol,1943,US,,Bomber and Attack,739
Curtiss A-18 Shrike,1936,US,,Bomber and Attack,13
de Havilland Mosquito,1941,UK,"UK, Canada, Australia, Norway
",Bomber and Attack,"7,781"
Dornier Do 11,1932,Nazi Germany,"Bulgaria
",Bomber and Attack,372
Dornier Do 17,1937,Nazi Germany,"Nazi Germany, Bulgaria, Finland, Yugoslavia
",Bomber and Attack,"2,139"
Dornier Do 215,1939,Nazi Germany,,Bomber and Attack,105
Dornier Do 217,1941,Nazi Germany,"Nazi Germany, Italy
",Bomber and Attack,"1,925"
Douglas A-20 Havoc/Boston,1941,US,"US, Australia, Brazil, Canada, France, Netherlands, South Africa, UK, USSR
",Bomber and Attack,"7,478"
Douglas A-26 Invader,1944,US,,Bomber and Attack,"2,503"
Douglas B-18 Bolo/Digby,1936,US,"US, Brazil, Canada
",Bomber and Attack,350
Douglas B-23/UC-67 Dragon,1939,US,,Bomber and Attack,38
Farman F.221-223,1936,France,,Bomber and Attack,ca. 80
Fiat BR.20,1938,Italy,,Bomber and Attack,500
Focke-Wulf Fw 200 Condor maritime patrol,1940,Nazi Germany,,Bomber and Attack,276
Fokker T.V,1938,Netherlands,,Bomber and Attack,16
Handley Page Halifax,1940,UK,"UK, Australia, Canada, France
",Bomber and Attack,"6,176"
Handley Page Hampden,1938,UK,"UK, Canada, USSR
",Bomber and Attack,"1,430"
Heinkel He 111,1936,Nazi Germany,"Nazi Germany, Bulgaria, China, Hungary, Romania, Slovakia
",Bomber and Attack,"5,656"
Heinkel He 177,1943,Nazi Germany,,Bomber and Attack,"1,169"
IAR 79,1941,Romania,,Bomber and Attack,72
Ilyushin DB-3/Il-4,1938,USSR,"USSR, Finland
",Bomber and Attack,"7,084"
Junkers Ju 86,1936,Nazi Germany,"Nazi Germany, Hungary, South Africa
",Bomber and Attack,ca. 900
Junkers Ju 88,1938,Nazi Germany,"Nazi Germany, Finland, Italy, Romania
",Bomber and Attack,"15,183"
Junkers Ju 188,1943,Nazi Germany,"Nazi Germany, Hungary
",Bomber and Attack,"1,234"
Kawasaki Ki-48,1940,Japan,,Bomber and Attack,"1,997"
Keystone B-3A,1926,US,"Philippines
",Bomber and Attack,63
Kyushu Q1W maritime patrol,1945,Japan,,Bomber and Attack,153
Lioré et Olivier LeO 451,1939,France,,Bomber and Attack,561
Lockheed Hudson,1939,US,"US, Australia, Brazil, Canada, Netherlands, New Zealand, UK
",Bomber and Attack,"2,941"
Lockheed PV-1 Ventura/B-34 Lexington and PV-2 Harpoon,1942,US,"US, Australia, Brazil, Canada, New Zealand, South Africa, UK
",Bomber and Attack,
Martin 139 & 166 (B-10 & B-12),1934,US,"Philippines, Netherlands, Thailand
",Bomber and Attack,348
Martin B-26 Marauder,1941,US,"US, France, South Africa, UK
",Bomber and Attack,"5,288"
Martin Baltimore,1941,US,"US, Australia France, Greece, Co-Belligerent Italy, South Africa, UK
",Bomber and Attack,"1,575"
Martin Maryland,1939,US,"France, South Africa, UK
",Bomber and Attack,450
Mitsubishi G3M,1937,Japan,,Bomber and Attack,"1,048"
Mitsubishi G4M,1941,Japan,,Bomber and Attack,"2,435"
Mitsubishi Ki-21,1938,Japan,"Japan, Thailand
",Bomber and Attack,"2,064"
Mitsubishi Ki-67,1942,Japan,,Bomber and Attack,767
North American B-25 Mitchell,1941,US,"US, Australia, Brazil, Canada, China, France, Netherlands, UK, USSR
",Bomber and Attack,"9,816"
Nakajima Ki-49,1938,Japan,,Bomber and Attack,819
Petlyakov Pe-2,1941,USSR,"USSR, Finland
",Bomber and Attack,"11,070"
Petlyakov Pe-8,1940,USSR,,Bomber and Attack,93
Piaggio P.108,1942,Italy,"Italy, Nazi Germany
",Bomber and Attack,50
Potez 540,1934,France,,Bomber and Attack,192
PZL.37 Łoś,1938,Poland,"Poland, Nazi Germany, Romania
",Bomber and Attack,120
Savoia-Marchetti SM.79 trimotor,1937,Italy,"Italy, Iraq, Romania, Yugoslavia
",Bomber and Attack,"1,240"
Savoia-Marchetti SM.81 trimotor,1935,Italy,,Bomber and Attack,535
Savoia-Marchetti SM.84 trimotor,1941,Italy,,Bomber and Attack,329
Short Stirling,1940,UK,,Bomber and Attack,"2,371"
Tupolev SB/Avia B.71,1934,USSR,"USSR, Bulgaria, China, Czechoslovakia, Finland
",Bomber and Attack,"6,656"
Tupolev TB-1,1929,USSR,,Bomber and Attack,218
Tupolev TB-3,1932,USSR,,Bomber and Attack,818
Tupolev Tu-2,1944,USSR,,Bomber and Attack,"2,257"
Vickers Warwick,1942,UK,,Bomber and Attack,846
Vickers Wellington,1938,UK,"UK, Australia, Canada, South Africa
",Bomber and Attack,"ca. 11,462"
Yermolayev Yer-2,1941,USSR,,Bomber and Attack,ca 365
Yokosuka P1Y,1945,Japan,,Bomber and Attack,"1,102"
Aero A.32,1928,Czechoslovakia,"Czechoslovakia, Finland
",Bomber and Attack,
Aero A.100,1933,Czechoslovakia,,Bomber and Attack,
Aero A.304,1937,Czechoslovakia,"Czechoslovakia, Bulgaria, Nazi Germany
",Bomber and Attack,
"ANF Les Mureaux 113, 115, 117",1933,France,,Bomber and Attack,
Armstrong Whitworth Atlas,1927,UK,"Canada
",Bomber and Attack,
Blackburn Ripon,1929,UK,"Finland
",Bomber and Attack,
Blackburn Shark,1935,UK,"UK, Canada
",Bomber and Attack,
Boripatra,1927,Thailand,,Bomber and Attack,
Breda Ba.64,1937,Italy,,Bomber and Attack,
Breda Ba.65,1937,Italy,"Italy, Iraq
",Bomber and Attack,
Breguet 19,1924,France,"France, Belgium, Yugoslavia, Croatia, Poland
",Bomber and Attack,
Breguet 270 Series,1930,France,"France, China
",Bomber and Attack,
"Breguet 691, 693, 695",1939,France,,Bomber and Attack,
Curtiss A-12 Shrike,1933,US,,Bomber and Attack,
Curtiss Falcon O-1/O-2,1928,US,"US, Philippines
",Bomber and Attack,
Curtiss O-52 Owl,1940,US,"US, USSR
",Bomber and Attack,
DAR-3 Garvan,1937,Bulgaria,,Bomber and Attack,
Douglas O-43,1933,US,,Bomber and Attack,
Douglas O-46,1936,US,"Philippines
",Bomber and Attack,
Fairey Battle,1937,UK,"UK, Australia, Belgium, Canada, Greece
",Bomber and Attack,
Fairey Fox,1932,UK,"Belgium
",Bomber and Attack,
Fairey Gordon,1931,UK,"UK, New Zealand
",Bomber and Attack,
Fairey IIIF,1926,UK,"UK, Greece
",Bomber and Attack,
Focke-Wulf Fw 189,1941,Nazi Germany,"Nazi Germany, Bulgaria, Hungary, Romania
",Bomber and Attack,
Fokker C.V,1924,Netherlands,"Netherlands, Denmark, Finland, Norway
",Bomber and Attack,
Fokker C.VIII,1928,Netherlands,,Bomber and Attack,
Fokker C.X,1932,Netherlands,"Netherlands, Finland
",Bomber and Attack,
Hawker Hart,1930,UK,"UK, Finland
",Bomber and Attack,
"Hawker Audax, Nisr & Hartebees",1931,UK,"UK, India, Iraq, Persia, South Africa
",Bomber and Attack,
Hawker Hector,1936,UK,,Bomber and Attack,
Hawker Hind,1935,UK,"UK, New Zealand
",Bomber and Attack,
Hawker Horsley/Dantorp,1927,UK,"Greece, Denmark
",Bomber and Attack,
Heinkel He 45,1931,Nazi Germany,"Nazi Germany, Bulgaria, Hungary
",Bomber and Attack,
Heinkel He 46,1931,Nazi Germany,"Nazi Germany, Hungary
",Bomber and Attack,
Heinkel He 50,1935,Nazi Germany,,Bomber and Attack,
Henschel Hs 123,1936,Nazi Germany,,Bomber and Attack,
Henschel Hs 126,1937,Nazi Germany,"Nazi Germany, Croatia, Estonia, Greece
",Bomber and Attack,
Henschel Hs 129,1938,Nazi Germany,,Bomber and Attack,
IAR 37/38/39,1938,Romania,,Bomber and Attack,
Ilyushin Il-2,1941,USSR,,Bomber and Attack,
Ilyushin Il-10,1944,USSR,,Bomber and Attack,
IMAM Ro.37,1935,Italy,"Italy, Hungary
",Bomber and Attack,
Junkers Ju 87,1937,Nazi Germany,"Nazi Germany, Bulgaria, Italy
",Bomber and Attack,
Kaproni Bulgarski KB-11,1941,Bulgaria,,Bomber and Attack,
Kawasaki Ki-32,1938,Japan,"Japan, Manchukuo
",Bomber and Attack,
Kharkov KhAI-5/Neman R-10,1936,USSR,,Bomber and Attack,
Letov Š-16,1928,Czechoslovakia,"Czechoslovakia, Latvia, Turkey
",Bomber and Attack,
Letov Š-328,1934,Czechoslovakia,"Czechoslovakia, Bulgaria, Nazi Germany, Slovakia
",Bomber and Attack,
Lublin R-XIII,1932,Poland,"Poland, Romania
",Bomber and Attack,
Mitsubishi Ki-30,1938,Japan,"Japan, Thailand
",Bomber and Attack,
Mitsubishi Ki-51,1939,Japan,,Bomber and Attack,
North American A-36 Apache dive bomber,1942,US,,Bomber and Attack,
North American O-47,1934,US,,Bomber and Attack,
Northrop/Douglas A-17/8-A/Nomad,1935,US,"US, South Africa, Canada, France, Iraq, Netherlands, Norway, UK
",Bomber and Attack,
Polikarpov Po-2,1929,USSR,"USSR, Finland
",Bomber and Attack,
Polikarpov R-5,1931,USSR,,Bomber and Attack,
Polikarpov R-Z,1935,USSR,"USSR
",Bomber and Attack,
Potez 25,1925,France,"France, Yugoslavia, Poland
",Bomber and Attack,
PZL.23/43 Karaś,1936,Poland,"Poland, Romania, Bulgaria
",Bomber and Attack,
PZL.43,1936,Poland,"Poland, Nazi Germany, Bulgaria
",Bomber and Attack,
Reggiane Re.2002,1941,Italy,"Italy, Nazi Germany
",Bomber and Attack,
Rogožarski R-100,1938,Yugoslavia,"Yugoslavia, Croatia
",Bomber and Attack,
Renard R-31,1935,Belgium,,Bomber and Attack,
RWD-14 Czapla,1939,Poland,"Poland, Romania
",Bomber and Attack,
Saab 17,1940,Sweden,"Denmark
",Bomber and Attack,
Savoia-Marchetti SM.85,1939,Italy,,Bomber and Attack,
Sukhoi Su-2,1937,USSR,,Bomber and Attack,
Tachikawa Ki-36,1938,Japan,"Japan, Thailand
",Bomber and Attack,
Thomas-Morse O-19,1929,US,"US, Philippines
",Bomber and Attack,
Vickers Vildebeest,1933,UK,"UK, New Zealand
",Bomber and Attack,
Vickers Wellesley,1937,UK,,Bomber and Attack,
VL Kotka,1931,Finland,,Bomber and Attack,
Vought O2U & O3U Corsair,1926,US,"US, Brazil, China, Thailand
",Bomber and Attack,
Vultee A-31/A-35/Vengeance dive bomber,1942,US,"US, Australia, Brazil, France, India, UK
",Bomber and Attack,
Vultee V-11/V-12/A-19/BSh-1,1939,US,"US, Brazil, China, USSR
",Bomber and Attack,
Weiss WM-21 Sólyom,1938,Hungary,,Bomber and Attack,
Westland Lysander,1936,UK,"UK, Canada, France, Finland, India, US
",Bomber and Attack,
Westland Wapiti,1928,UK,"Australia, Canada, India
",Bomber and Attack,
Westland Wallace,1933,UK,,Bomber and Attack,
Yakovlev Yak-4,1941,USSR,,Bomber and Attack,
Amiot 143,1936,France,,Strategic and Photo-reconnaissance,138
Amiot 354,1940,France,"France, Nazi Germany
",Strategic and Photo-reconnaissance,ca. 86
Arado Ar 234 jet bomber,1944,Nazi Germany,,Strategic and Photo-reconnaissance,214
Arkhangelsky Ar-2,1940,USSR,,Strategic and Photo-reconnaissance,ca. 190
Armstrong Whitworth Whitley,1937,UK,,Strategic and Photo-reconnaissance,"1,814"
Avia F.39,1932,Czechoslovakia,,Strategic and Photo-reconnaissance,18
Avro Anson,1936,UK,"UK, Canada, Finland, Greece, Iraq
",Strategic and Photo-reconnaissance,"11,020"
Avro Lancaster,1942,UK,"UK, Australia, Canada
",Strategic and Photo-reconnaissance,"7,377"
Avro Manchester,1940,UK,,Strategic and Photo-reconnaissance,202
Blackburn Botha,1939,UK,,Strategic and Photo-reconnaissance,580
Bloch MB.131,1938,France,,Strategic and Photo-reconnaissance,143
Bloch MB.170,1940,France,,Strategic and Photo-reconnaissance,88
Bloch MB.200,1935,France,"France, Bulgaria, Czechoslovakia, Nazi Germany
",Strategic and Photo-reconnaissance,332
Bloch MB.210,1937,France,,Strategic and Photo-reconnaissance,ca. 300
Blohm & Voss BV 142 maritime patrol,1940,Nazi Germany,,Strategic and Photo-reconnaissance,4
Boeing B-17 Flying Fortress,1940,US,"US, Canada, UK
",Strategic and Photo-reconnaissance,"12,731"
Boeing B-29 Superfortress,1944,US,,Strategic and Photo-reconnaissance,"3,970"
Breda Ba.88,1938,Italy,,Strategic and Photo-reconnaissance,149
Bristol Beaufort,1940,UK,"UK, Australia, Canada, New Zealand, South Africa
",Strategic and Photo-reconnaissance,"1,821"
Bristol Blenheim/Bolingbroke/Bisley,1937,UK,"UK, Canada, Finland, France, Greece, Yugoslavia
",Strategic and Photo-reconnaissance,"4,422"
CANT Z.1007,1938,Italy,,Strategic and Photo-reconnaissance,660
Caproni Ca.135,1937,Italy,"Italy, Hungary
",Strategic and Photo-reconnaissance,ca. 140
Caproni Ca.309,1937,Italy,"Italy, Bulgaria
",Strategic and Photo-reconnaissance,243
Caproni Ca.310-Ca.314,1938,Italy,"Italy, Croatia, France, Nazi Germany, Hungary, Norway, Yugoslavia
",Strategic and Photo-reconnaissance,312
Consolidated B-24/LB-30/PB4Y-1 Liberator,1940,US,"US, Australia, Canada, UK
",Strategic and Photo-reconnaissance,"18,188"
Consolidated B-32 Dominator,1942,US,,Strategic and Photo-reconnaissance,118
Consolidated PB4Y-2 Privateer maritime patrol,1943,US,,Strategic and Photo-reconnaissance,739
Curtiss A-18 Shrike,1936,US,,Strategic and Photo-reconnaissance,13
de Havilland Mosquito,1941,UK,"UK, Canada, Australia, Norway
",Strategic and Photo-reconnaissance,"7,781"
Dornier Do 11,1932,Nazi Germany,"Bulgaria
",Strategic and Photo-reconnaissance,372
Dornier Do 17,1937,Nazi Germany,"Nazi Germany, Bulgaria, Finland, Yugoslavia
",Strategic and Photo-reconnaissance,"2,139"
Dornier Do 215,1939,Nazi Germany,,Strategic and Photo-reconnaissance,105
Dornier Do 217,1941,Nazi Germany,"Nazi Germany, Italy
",Strategic and Photo-reconnaissance,"1,925"
Douglas A-20 Havoc/Boston,1941,US,"US, Australia, Brazil, Canada, France, Netherlands, South Africa, UK, USSR
",Strategic and Photo-reconnaissance,"7,478"
Douglas A-26 Invader,1944,US,,Strategic and Photo-reconnaissance,"2,503"
Douglas B-18 Bolo/Digby,1936,US,"US, Brazil, Canada
",Strategic and Photo-reconnaissance,350
Douglas B-23/UC-67 Dragon,1939,US,,Strategic and Photo-reconnaissance,38
Farman F.221-223,1936,France,,Strategic and Photo-reconnaissance,ca. 80
Fiat BR.20,1938,Italy,,Strategic and Photo-reconnaissance,500
Focke-Wulf Fw 200 Condor maritime patrol,1940,Nazi Germany,,Strategic and Photo-reconnaissance,276
Fokker T.V,1938,Netherlands,,Strategic and Photo-reconnaissance,16
Handley Page Halifax,1940,UK,"UK, Australia, Canada, France
",Strategic and Photo-reconnaissance,"6,176"
Handley Page Hampden,1938,UK,"UK, Canada, USSR
",Strategic and Photo-reconnaissance,"1,430"
Heinkel He 111,1936,Nazi Germany,"Nazi Germany, Bulgaria, China, Hungary, Romania, Slovakia
",Strategic and Photo-reconnaissance,"5,656"
Heinkel He 177,1943,Nazi Germany,,Strategic and Photo-reconnaissance,"1,169"
IAR 79,1941,Romania,,Strategic and Photo-reconnaissance,72
Ilyushin DB-3/Il-4,1938,USSR,"USSR, Finland
",Strategic and Photo-reconnaissance,"7,084"
Junkers Ju 86,1936,Nazi Germany,"Nazi Germany, Hungary, South Africa
",Strategic and Photo-reconnaissance,ca. 900
Junkers Ju 88,1938,Nazi Germany,"Nazi Germany, Finland, Italy, Romania
",Strategic and Photo-reconnaissance,"15,183"
